"key","status","en_was","en","translation"
"data.wineries.anama.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.anama.parking","new","","On-site.","Sur place."
"data.wineries.anama.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.anama.transport","new","","Larnaca hills. ~30 min from Larnaca.","Collines de Larnaca. À env. 30 min de Larnaca."
"data.wineries.anama.winterTip","new","","Larnaca Commandaria. Peaceful village. Combine with Stavrovouni or Zygi.","La commandaria côté Larnaca. Village paisible. À combiner avec Stavrovouni ou Zygi."
"data.wineries.antoniades.tastingInfo","new","","Tours and tastings; contact ahead","Visites et dégustations ; contactez-les avant de venir"
"data.wineries.antoniades.winterTip","new","","Their Nama—ancient Commandaria. Ask about the pithari jar heritage.","Leur Nama — la commandaria antique. Demandez l’histoire des jarres pithari."
"data.wineries.argyrides.bestTimeToVisit","new","","Dec to Mar; combine with Omodos, Koilani.","Déc. à mars ; à combiner avec Omodos et Koilani."
"data.wineries.argyrides.openingHours","new","","Mon–Fri 8:00–16:00. Closed weekends.","Lun.–ven. 8 h–16 h. Fermé le week-end."
"data.wineries.argyrides.parking","new","","On-site.","Sur place."
"data.wineries.argyrides.tastingInfo","new","","Tastings for groups upon request. Book ahead.","Dégustations pour groupes sur demande. Réservez à l’avance."
"data.wineries.argyrides.transport","new","","Vasa Koilaniou, ~25 km from Limassol.","Vasa Koilaniou, à env. 25 km de Limassol."
"data.wineries.argyrides.winterTip","new","","200-year-old house. Stone holds the sun in winter.","Maison vieille de 200 ans. La pierre garde le soleil en hiver."
"data.wineries.avakas.bestTimeToVisit","new","","Morning gorge, afternoon tasting.","Gorges le matin, dégustation l’après-midi."
"data.wineries.avakas.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; de nov. à mars, appelez avant de venir."
"data.wineries.avakas.parking","new","","On-site.","Sur place."
"data.wineries.avakas.tastingInfo","new","","By appointment; ideal after gorge walk.","Sur rendez-vous ; idéal après la marche dans les gorges."
"data.wineries.avakas.transport","new","","Statos village, 1,000 m. Near Avakas Gorge.","Village de Statos, 1 000 m. Près des gorges d’Avakas."
"data.wineries.avakas.winterTip","new","","Do Avakas Gorge in the morning, then winery. Call from car park when done—they're used to hikers.","Les gorges d’Avakas le matin, le domaine ensuite. Appelez depuis le parking en sortant — ils ont l’habitude des randonneurs."
"data.wineries.ayia-mavri.bestTimeToVisit","new","","11:00–14:00; combine with Koilani lunch.","11 h–14 h ; à combiner avec un déjeuner à Koilani."
"data.wineries.ayia-mavri.openingHours","new","","11:00–16:00 in season; call ahead Nov–Mar.","11 h–16 h en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.ayia-mavri.tastingInfo","new","","11:00–16:00 in season; call ahead Nov–Mar. Vineyard tour, tastings, cheese and delicacies.","11 h–16 h en saison ; de nov. à mars, appelez avant de venir. Visite du vignoble, dégustations, fromages et gourmandises."
"data.wineries.ayia-mavri.winterTip","new","","Cosy in winter. Koilani at 900 m; Commandaria and dry wines.","Cocon en hiver. Koilani à 900 m ; commandaria et vins secs."
"data.wineries.ayii-anargyri.bestTimeToVisit","new","","Dec to Mar; quiet afternoon.","Déc. à mars ; après-midi calme."
"data.wineries.ayii-anargyri.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.ayii-anargyri.parking","new","","On-site.","Sur place."
"data.wineries.ayii-anargyri.tastingInfo","new","","By appointment only.","Uniquement sur rendez-vous."
"data.wineries.ayii-anargyri.transport","new","","Miliou, Laona route.","Miliou, route de Laona."
"data.wineries.ayii-anargyri.winterTip","new","","Peaceful Miliou. Valley views. Book ahead.","Miliou la paisible. Vue sur la vallée. Réservez à l’avance."
"data.wineries.ayios-savas.tastingInfo","new","","Tours and tastings; book ahead","Visites et dégustations ; réservez à l’avance"
"data.wineries.ayios-savas.winterTip","new","","Coastal vines. Different from mountain wine. Governor's Beach and Kourion nearby.","Vignes côtières. Autre chose que le vin de montagne. Governor's Beach et Kourion à proximité."
"data.wineries.cholettis.bestTimeToVisit","new","","Dec to Mar; plan to stay.","Déc. à mars ; prévoyez de rester."
"data.wineries.cholettis.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.cholettis.parking","new","","On-site.","Sur place."
"data.wineries.cholettis.tastingInfo","new","","By appointment; meze available.","Sur rendez-vous ; meze disponibles."
"data.wineries.cholettis.transport","new","","Statos, Laona plateau.","Statos, plateau de Laona."
"data.wineries.cholettis.winterTip","new","","Book the meze pairing. Cheese and olives make the wine sing. Laona plateau has a different vibe.","Réservez l’accord meze. Fromage et olives font chanter le vin. Le plateau de Laona a une tout autre ambiance."
"data.wineries.christoudia.bestTimeToVisit","new","","Dec to Mar; book ahead.","Déc. à mars ; réservez à l’avance."
"data.wineries.christoudia.openingHours","new","","9:00–17:00 in season; call ahead Nov–Mar.","9 h – 17 h en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.christoudia.parking","new","","On-site.","Sur place."
"data.wineries.christoudia.tastingInfo","new","","Tours and tastings; brunch with Cypriot cuisine. 9:00–17:00 in season; call ahead Nov–Mar.","Visites et dégustations ; brunch de cuisine chypriote. 9 h – 17 h en saison ; de nov. à mars, appelez avant."
"data.wineries.christoudia.transport","new","","Kato Drys, Larnaca region.","Kato Drys, région de Larnaca."
"data.wineries.christoudia.winterTip","new","","Fireplace tastings. Kato Drys, Larnaca hills.","Dégustations au coin du feu. Kato Drys, collines de Larnaca."
"data.wineries.chrysoroyiatissa-winery.tastingInfo","new","","Tastings at monastery; check hours","Dégustations au monastère ; vérifiez les horaires"
"data.wineries.chrysoroyiatissa-winery.winterTip","new","","Monastery grounds. Spiritual and vinous. Combine with Vouni Panayia and Panayia village. Laona route gem.","Dans l’enceinte du monastère. Spirituel et vineux à la fois. À combiner avec Vouni Panayia et le village de Panayia. Un joyau de la route de Laona."
"data.wineries.dafermou.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.dafermou.parking","new","","On-site.","Sur place."
"data.wineries.dafermou.tastingInfo","new","","Tours and tastings; book ahead","Visites et dégustations ; réservez à l’avance"
"data.wineries.dafermou.transport","new","","Larnaca hills. ~25 min from Larnaca.","Collines de Larnaca. À env. 25 min de Larnaca."
"data.wineries.dafermou.winterTip","new","","Larnaca hills. Modern, indigenous. Mild in winter. Lefkara nearby.","Collines de Larnaca. Moderne, cépages indigènes. Hiver doux. Lefkara à proximité."
"data.wineries.domes-sergiou.bestTimeToVisit","new","","Dec to Mar, book ahead","Déc. à mars, sur réservation."
"data.wineries.domes-sergiou.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.domes-sergiou.parking","new","","On site","Sur place."
"data.wineries.domes-sergiou.tastingInfo","new","","Tastings by appointment; online shop for bottles €14 to 20","Dégustations sur rendez-vous ; boutique en ligne, bouteilles de 14 à 20 €."
"data.wineries.domes-sergiou.transport","new","","Short drive from Larnaca or Limassol (A1). Skarinou exit.","Courte route depuis Larnaca ou Limassol (A1). Sortie Skarinou."
"data.wineries.domes-sergiou.winterTip","new","","Skarinou is a short drive from Larnaca or Limassol; ideal for a winter afternoon. Their Atypon 01 red blend and Xynisteri Single Vineyard are standouts. Can't visit? Order online.","Skarinou est à une courte route de Larnaca ou Limassol ; idéal pour un après-midi d’hiver. L’assemblage rouge Atypon 01 et le Xynisteri Single Vineyard se distinguent. Pas de visite possible ? Commandez en ligne."
"data.wineries.etko-olympus.tastingInfo","new","","Tastings and tours; check hours","Dégustations et visites ; vérifiez les horaires"
"data.wineries.etko-olympus.winterTip","new","","Oldest name in Cypriot wine. Omodos village at your feet. Book ahead.","Le plus ancien nom du vin chypriote. Le village d’Omodos à vos pieds. Réservez à l’avance."
"data.wineries.evangelou.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.evangelou.winterTip","new","","Pera Pedi Krasochoria. Book ahead. Combine with Omodos and Koilani for a full wine-village day.","Pera Pedi, Krasochoria. Réservez à l’avance. À combiner avec Omodos et Koilani pour une journée complète de villages du vin."
"data.wineries.ezousa.bestTimeToVisit","new","","By appointment.","Sur rendez-vous."
"data.wineries.ezousa.tastingInfo","new","","By appointment; tasting room. Meze pairing when arranged.","Sur rendez-vous ; salle de dégustation. Accord meze sur arrangement."
"data.wineries.ezousa.winterTip","new","","Book the meze pairing. Kannaviou is off the main routes; authentic.","Réservez l’accord meze. Kannaviou est à l’écart des grands axes ; authentique."
"data.wineries.fikardos.bestTimeToVisit","new","","Dec to Mar, 11:00–14:00.","Déc. à mars, 11 h – 14 h."
"data.wineries.fikardos.openingHours","new","","Mon–Fri 8:00–13:00 & 14:30–17:00, Sat 8:00–13:00. Closed Sun.","Lun–ven 8 h – 13 h et 14 h 30 – 17 h, sam. 8 h – 13 h. Fermé le dimanche."
"data.wineries.fikardos.parking","new","","On-site.","Sur place."
"data.wineries.fikardos.tastingInfo","new","","6 wines €10; tour €5 (free under 18). Optional food platters. Tours weekdays 14:30.","6 vins 10 € ; visite 5 € (gratuit moins de 18 ans). Plateaux en option. Visites en semaine à 14 h 30."
"data.wineries.fikardos.transport","new","","22 Michalaki Savvidi, Mesogi. ~10 min from Paphos.","22 Michalaki Savvidi, Mesogi. Env. 10 min de Paphos."
"data.wineries.fikardos.winterTip","new","","Terrace catches winter sun. 10 min from Paphos old town, 20 min from harbour.","La terrasse prend le soleil d’hiver. À 10 min de la vieille ville de Paphos, 20 min du port."
"data.wineries.fikardou-winery.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.fikardou-winery.parking","new","","On-site.","Sur place."
"data.wineries.fikardou-winery.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.fikardou-winery.transport","new","","Fikardou village, UNESCO site. ~50 min from Nicosia.","Village de Fikardou, site UNESCO. À env. 50 min de Nicosie."
"data.wineries.fikardou-winery.winterTip","new","","UNESCO Fikardou. Village and wine. Snow possible in deep winter. Magical.","Fikardou, classé UNESCO. Village et vin. Neige possible au cœur de l’hiver. Magique."
"data.wineries.hadjicharalambous.tastingInfo","new","","By appointment; hands-on experiences available","Sur rendez-vous ; expériences participatives disponibles"
"data.wineries.hadjicharalambous.winterTip","new","","Stroumbi village, Paphos hills. Book the hands-on experience if you have time. Part of the Laona route; combine with Fikardos or Tsangarides.","Village de Stroumbi, collines de Paphos. Réservez l’expérience participative si vous avez le temps. Sur la route de Laona ; à combiner avec Fikardos ou Tsangarides."
"data.wineries.hadjipavlou.bestTimeToVisit","new","","Dec to Mar, call ahead","Déc. à mars, appelez avant de venir"
"data.wineries.hadjipavlou.tastingInfo","new","","Tastings by appointment","Dégustations sur rendez-vous"
"data.wineries.hadjipavlou.winterTip","new","","Third-generation family; authentic Commandaria and mountain wines. Stone cellar is cosy in winter.","Famille depuis trois générations ; commandaria authentique et vins de montagne. La cave en pierre est un cocon en hiver."
"data.wineries.iona.bestTimeToVisit","new","","Dec to Mar; combine with Koilani lunch.","Déc. à mars ; à combiner avec un déjeuner à Koilani."
"data.wineries.iona.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.iona.parking","new","","On-site.","Sur place."
"data.wineries.iona.tastingInfo","new","","Pairings €15–25; book ahead.","Accords 15–25 € ; réservez à l’avance."
"data.wineries.iona.transport","new","","Koilani, Krasochoria.","Koilani, Krasochoria."
"data.wineries.iona.winterTip","new","","Book the wine-and-cheese pairing. Troodos views from the tasting room.","Réservez l’accord vin-fromage. Vue sur le Troodos depuis la salle de dégustation."
"data.wineries.kalamos.bestTimeToVisit","new","","Dec to Mar; combine with Paphos or Akamas.","Déc. à mars ; à combiner avec Paphos ou l’Akamas."
"data.wineries.kalamos.openingHours","new","","8:00–16:00 Mon–Sun in season; call ahead Nov–Mar.","8 h – 16 h lun–dim. en saison ; de nov. à mars, appelez avant."
"data.wineries.kalamos.parking","new","","On-site.","Sur place."
"data.wineries.kalamos.tastingInfo","new","","Tastings and tours 8:00–16:00 in season; call ahead Nov–Mar.","Dégustations et visites 8 h – 16 h en saison ; de nov. à mars, appelez avant."
"data.wineries.kalamos.transport","new","","Kira Eleni 6, Amargeti 8642. ~20 min from Paphos.","Kira Eleni 6, Amargeti 8642. Env. 20 min de Paphos."
"data.wineries.kalamos.winterTip","new","","20 min from Paphos. Easy half-day.","À 20 min de Paphos. Une demi-journée facile."
"data.wineries.karseras.tastingInfo","new","","By appointment; call ahead","Sur rendez-vous ; appelez avant de venir"
"data.wineries.karseras.winterTip","new","","Near Platres. Do Artemis or Caledonia in the morning, Karseras in the afternoon. Commandaria revival story.","Près de Platres. Artémis ou Caledonia le matin, Karseras l’après-midi. Une histoire de renaissance de la commandaria."
"data.wineries.kolios.bestTimeToVisit","new","","Dec to Feb, 11am for tour and lunch. Quieter than summer; heaters indoors.","Déc. à fév., 11 h pour la visite et le déjeuner. Plus calme qu’en été ; chauffage à l’intérieur."
"data.wineries.kolios.openingHours","new","","Winter (Oct–Feb): Mon–Sat 9am–3pm. Summer (Mar–Sep): Mon–Sat 8:30am–5pm. Sunday: private parties only (50+ guests).","Hiver (oct.–fév.) : lun.–sam. 9 h–15 h. Été (mars–sept.) : lun.–sam. 8 h 30–17 h. Dimanche : réceptions privées uniquement (50 pers. et plus)."
"data.wineries.kolios.parking","new","","On-site parking.","Parking sur place."
"data.wineries.kolios.tastingInfo","new","","Guided tour 12:30pm, meze lunch 1pm (€23 incl. wine). Tasting free; book 1–2 days ahead.","Visite guidée à 12 h 30, déjeuner mezze à 13 h (23 € vin compris). Dégustation gratuite ; réservez 1–2 jours à l’avance."
"data.wineries.kolios.transport","new","","About 25 min from Paphos. From Statos Agios Fotios village, follow signs 1 km toward Chrysorrogiatissa.","Environ 25 min de Paphos. Depuis le village de Statos Agios Fotios, suivez les panneaux sur 1 km vers Chrysorrogiatissa."
"data.wineries.kolios.winterTip","new","","Book lunch 1–2 days ahead. Bring cash—they may not take cards. The meze is authentic village food, not tourist meze. February is quiet; the views and wine are worth the drive.","Réservez le déjeuner 1–2 jours à l’avance. Prévoyez des espèces — les cartes ne sont pas toujours acceptées. Les mezze sont une vraie cuisine de village, pas des mezze pour touristes. Février est calme ; la vue et le vin valent la route."
"data.wineries.komos.bestTimeToVisit","new","","Dec to Mar; late morning before lunch.","Déc. à mars ; en fin de matinée, avant le déjeuner."
"data.wineries.komos.openingHours","new","","Varies; call ahead Nov–Mar.","Horaires variables ; de nov. à mars, appelez avant de venir."
"data.wineries.komos.parking","new","","Village; walk from monastery square.","Au village ; à pied depuis la place du monastère."
"data.wineries.komos.tastingInfo","new","","Tastings in season; call ahead Nov–Mar. Village cafés nearby.","Dégustations en saison ; de nov. à mars, appelez avant. Cafés du village à proximité."
"data.wineries.komos.transport","new","","Omodos village centre.","Centre d’Omodos."
"data.wineries.komos.winterTip","new","","Do monastery and square first, then cellar tasting. Village cafés for lunch.","Le monastère et la place d’abord, puis la dégustation en cave. Déjeuner dans les cafés du village."
"data.wineries.krasas.bestTimeToVisit","new","","Dec to Mar; combine with Koilani loop.","Déc. à mars ; à combiner avec la boucle de Koilani."
"data.wineries.krasas.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.krasas.parking","new","","On-site.","Sur place."
"data.wineries.krasas.tastingInfo","new","","Tastings €10; book ahead.","Dégustations 10 € ; réservez à l’avance."
"data.wineries.krasas.transport","new","","Koilani, Krasochoria.","Koilani, Krasochoria."
"data.wineries.krasas.winterTip","new","","Fourth generation in Koilani. Historic cellar. Book ahead.","Quatrième génération à Koilani. Cave historique. Réservez à l’avance."
"data.wineries.ktima-vassiliades.bestTimeToVisit","new","","Dec to Mar, late morning before lunch.","Déc. à mars, en fin de matinée avant le déjeuner."
"data.wineries.ktima-vassiliades.openingHours","new","","10:00–18:00; restaurant 11:00–19:00. Call ahead off-season.","10 h – 18 h ; restaurant 11 h – 19 h. Hors saison, appelez avant de venir."
"data.wineries.ktima-vassiliades.parking","new","","On-site.","Sur place."
"data.wineries.ktima-vassiliades.tastingInfo","new","","Tours and tastings 10:00–18:00; restaurant 11:00–19:00. Reservations required.","Visites et dégustations 10 h – 18 h ; restaurant 11 h – 19 h. Réservation obligatoire."
"data.wineries.ktima-vassiliades.transport","new","","Omodos village, Troodos foothills.","Village d’Omodos, contreforts du Troodos."
"data.wineries.ktima-vassiliades.winterTip","new","","In the heart of Omodos. Combine tour with Playia restaurant.","Au cœur d’Omodos. Combinez la visite avec le restaurant Playia."
"data.wineries.kyperounta.bestTimeToVisit","new","","Dec or Mar. Avoid peak snow Jan–Feb.","Décembre ou mars. Évitez le pic de neige de janv. à fév."
"data.wineries.kyperounta.openingHours","new","","By appointment. Call for hours; road conditions vary Dec–Feb.","Sur rendez-vous. Appelez pour les horaires ; l’état de la route varie de déc. à fév."
"data.wineries.kyperounta.parking","new","","On-site.","Sur place."
"data.wineries.kyperounta.tastingInfo","new","","Tastings with cheese and charcuterie. Book ahead—strongly recommended in winter.","Dégustations avec fromages et charcuterie. Réservez à l’avance — vivement conseillé en hiver."
"data.wineries.kyperounta.transport","new","","50 km from Limassol, 75 km from Nicosia. Pitsilia, Troodos.","À 50 km de Limassol, 75 km de Nicosie. Pitsilia, Troodos."
"data.wineries.kyperounta.winterTip","new","","Call ahead Jan–Feb; snow can close the road. Wrap up warm. December or March are safer.","De janv. à fév., appelez avant : la neige peut couper la route. Couvrez-vous. Décembre ou mars sont plus sûrs."
"data.wineries.lambouri.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.lambouri.parking","new","","On-site.","Sur place."
"data.wineries.lambouri.tastingInfo","new","","Tastings by appointment; book ahead","Dégustations sur rendez-vous ; réservez à l’avance"
"data.wineries.lambouri.transport","new","","Koilani, Krasochoria. ~40 min from Limassol.","Koilani, Krasochoria. À env. 40 min de Limassol."
"data.wineries.lambouri.winterTip","new","","Cosy tasting room; heaters in winter. Koilani has ten wineries; Lambouri is a standout.","Salle de dégustation cosy ; chauffages en hiver. Koilani compte dix domaines ; Lambouri sort du lot."
"data.wineries.linos.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.linos.parking","new","","On-site.","Sur place."
"data.wineries.linos.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.linos.transport","new","","Kato Platres. ~45 min from Limassol.","Kato Platres. À env. 45 min de Limassol."
"data.wineries.linos.winterTip","new","","Near Platres. Combine with Caledonia or Artemis. Mountain character.","Près de Platres. À combiner avec Caledonia ou Artémis. Caractère montagnard."
"data.wineries.loel.tastingInfo","new","","Tastings and tours; book ahead","Visites et dégustations ; réservez à l’avance"
"data.wineries.loel.winterTip","new","","State-of-the-art facility. Heritage meets modern. Easy drive from Limassol.","Installations ultramodernes. Le patrimoine rencontre le moderne. Trajet facile depuis Limassol."
"data.wineries.loukas.bestTimeToVisit","new","","Dec to Mar; do village first, then tasting.","Déc. à mars ; le village d’abord, la dégustation ensuite."
"data.wineries.loukas.openingHours","new","","Varies; call ahead Nov–Mar.","Horaires variables ; de nov. à mars, appelez avant de venir."
"data.wineries.loukas.parking","new","","Village.","Au village."
"data.wineries.loukas.tastingInfo","new","","Tastings in season; call ahead Nov–Mar—drop-in not guaranteed off-season.","Dégustations en saison ; de nov. à mars, appelez avant — hors saison, la visite sans rendez-vous n’est pas garantie."
"data.wineries.loukas.transport","new","","Omodos village centre; 5 min from monastery square.","Centre d’Omodos ; à 5 min de la place du monastère."
"data.wineries.loukas.winterTip","new","","Walk from monastery square. No reservation needed. Stone arches, village charm.","À pied depuis la place du monastère. Sans réservation. Arches de pierre, charme villageois."
"data.wineries.makarounas.bestTimeToVisit","new","","Dec to Mar, 11:00–15:00.","Déc. à mars, 11 h–15 h."
"data.wineries.makarounas.openingHours","new","","Mon–Fri 11:00–15:00, Sat 11:00–17:00. Reservations required.","Lun.–ven. 11 h–15 h, sam. 11 h–17 h. Réservation obligatoire."
"data.wineries.makarounas.tastingInfo","new","","Free standard; Classic €7; Premium €12; vineyard tour €50. Grandma's platter on terrace.","Standard gratuite ; Classic 7 € ; Premium 12 € ; visite du vignoble 50 €. Le plateau de grand-mère en terrasse."
"data.wineries.makarounas.winterTip","new","","14 km east of Paphos. Terrace views; book ahead.","À 14 km à l’est de Paphos. Vue depuis la terrasse ; réservez à l’avance."
"data.wineries.makrikontas.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.makrikontas.parking","new","","On-site.","Sur place."
"data.wineries.makrikontas.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.makrikontas.transport","new","","Vouni village, Krasochoria. ~40 min from Limassol.","Village de Vouni, Krasochoria. À env. 40 min de Limassol."
"data.wineries.makrikontas.winterTip","new","","Quiet Vouni. Book ahead. Hidden Krasochoria. Omodos and Lania nearby.","Vouni la tranquille. Réservez à l’avance. Krasochoria secrète. Omodos et Lania à proximité."
"data.wineries.mallia.tastingInfo","new","","Tours and tastings; book ahead","Visites et dégustations ; réservez à l’avance"
"data.wineries.mallia.winterTip","new","","Major production site. Book ahead for tours. Heritage and scale.","Grand site de production. Réservez les visites à l’avance. Patrimoine et envergure."
"data.wineries.meletiou.bestTimeToVisit","new","","Dec to Mar; combine with Adonis or Aphrodite trail.","Déc. à mars ; à combiner avec le sentier d’Adonis ou d’Aphrodite."
"data.wineries.meletiou.openingHours","new","","Call ahead for winter hours.","Appelez pour connaître les horaires d’hiver."
"data.wineries.meletiou.parking","new","","On-site.","Sur place."
"data.wineries.meletiou.tastingInfo","new","","Tastings most days in season; call ahead Nov–Mar.","Dégustations presque tous les jours en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.meletiou.transport","new","","Kathikas, Akamas wine route.","Kathikas, route des vins de l’Akamas."
"data.wineries.meletiou.winterTip","new","","Terrace catches afternoon sun. Kathikas village does lunch.","La terrasse capte le soleil de l’après-midi. Le village de Kathikas assure le déjeuner."
"data.wineries.minous.tastingInfo","new","","Call ahead; often available for drop-in","Appelez avant ; souvent ouverts aux visites spontanées"
"data.wineries.minous.winterTip","new","","Call ahead. Pachna tavernas do lunch. Stone holds the sun in winter.","Appelez avant de venir. Les tavernes de Pachna assurent le déjeuner. La pierre garde le soleil en hiver."
"data.wineries.monagri.bestTimeToVisit","new","","Dec to Mar; call ahead.","Déc. à mars ; appelez avant de venir."
"data.wineries.monagri.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.monagri.parking","new","","On-site.","Sur place."
"data.wineries.monagri.tastingInfo","new","","Call ahead; group tours welcome.","Appelez avant de venir ; visites de groupe bienvenues."
"data.wineries.monagri.transport","new","","Monagri, Commandaria zone.","Monagri, zone de la commandaria."
"data.wineries.monagri.winterTip","new","","Monagri cooperative. Commandaria zone. Cellar tours. Groups welcome.","Coopérative de Monagri. Zone de la commandaria. Visites de cave. Groupes bienvenus."
"data.wineries.monolithos.tastingInfo","new","","By appointment; call ahead","Sur rendez-vous ; appelez avant de venir"
"data.wineries.monolithos.winterTip","new","","Off the main loop. Call ahead. Boutique character.","À l’écart de la boucle principale. Appelez avant de venir. Caractère boutique."
"data.wineries.mystes.bestTimeToVisit","new","","Dec to Mar; valley views from terrace.","Déc. à mars ; vue sur la vallée depuis la terrasse."
"data.wineries.mystes.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; de nov. à mars, appelez avant de venir."
"data.wineries.mystes.parking","new","","On-site.","Sur place."
"data.wineries.mystes.tastingInfo","new","","Tastings by appointment; tours and cheese/charcuterie platters.","Dégustations sur rendez-vous ; visites et plateaux fromage/charcuterie."
"data.wineries.mystes.transport","new","","Pano Archimandrita, 550 m. ~33 km from Paphos.","Pano Archimandrita, 550 m. Env. 33 km de Paphos."
"data.wineries.mystes.winterTip","new","","33 km east of Paphos. Book ahead. Indigenous varieties—Giannoudi, Promara, Orange Xynisteri.","À 33 km à l’est de Paphos. Réservez à l’avance. Cépages indigènes — giannoudi, promara, xynisteri orange."
"data.wineries.nichteri.bestTimeToVisit","new","","Dec to Mar; combine with Paphos hills loop.","Déc. à mars ; à combiner avec la boucle des collines de Paphos."
"data.wineries.nichteri.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.nichteri.parking","new","","On-site.","Sur place."
"data.wineries.nichteri.tastingInfo","new","","By appointment only","Uniquement sur rendez-vous"
"data.wineries.nichteri.transport","new","","Agios Dimitrianos, western Laona route.","Agios Dimitrianos, route ouest de Laona."
"data.wineries.nichteri.winterTip","new","","Call ahead; they appreciate notice. Stone walls hold warmth.","Appelez avant de venir ; ils apprécient d’être prévenus. Les murs de pierre gardent la chaleur."
"data.wineries.nicolaides.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.nicolaides.parking","new","","On-site.","Sur place."
"data.wineries.nicolaides.tastingInfo","new","","By appointment","Sur rendez-vous"
"data.wineries.nicolaides.transport","new","","Pitsilia. ~50 min from Limassol.","Pitsilia. À env. 50 min de Limassol."
"data.wineries.nicolaides.winterTip","new","","High-altitude Pitsilia. Cooler in winter. Tasting room warms you. Kykkos nearby.","Pitsilia d’altitude. Plus frais en hiver. La salle de dégustation vous réchauffe. Kykkos à proximité."
"data.wineries.oenou-yi.bestTimeToVisit","new","","Dec to Mar; combine with Omodos loop.","Déc. à mars ; à combiner avec la boucle d’Omodos."
"data.wineries.oenou-yi.openingHours","new","","10:00–17:00 in season; call ahead Nov–Mar.","10 h – 17 h en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.oenou-yi.parking","new","","On-site.","Sur place."
"data.wineries.oenou-yi.tastingInfo","new","","Tours and tastings 10:00–17:00 in season; call ahead Nov–Mar.","Visites et dégustations 10 h – 17 h en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.oenou-yi.transport","new","","Omodos village; Afamis–Laona hills.","Village d’Omodos ; collines d’Afamis–Laona."
"data.wineries.oenou-yi.winterTip","new","","Do monastery and village first, then Oenou Yi. Mountain views from facility.","Faites d’abord le monastère et le village, puis Oenou Yi. Vue sur les montagnes depuis le domaine."
"data.wineries.olympus-winery.openingHours","new","","08:00–17:00. Call ahead in winter.","8 h–17 h. En hiver, appelez avant de venir."
"data.wineries.olympus-winery.tastingInfo","new","","Tours and tastings. 08:00–17:00.","Visites et dégustations. 8 h–17 h."
"data.wineries.olympus-winery.winterTip","new","","Combine with ski or hike. Road can be snowy Jan–Feb; call ahead.","À combiner avec ski ou randonnée. La route peut être enneigée de janv. à fév. ; appelez avant de venir."
"data.wineries.papaioannou.tastingInfo","new","","Tastings in season; call ahead Nov–Mar.","Dégustations en saison ; de nov. à mars, appelez avant de venir."
"data.wineries.papaioannou.winterTip","new","","Vasa village. The grand cellar is worth seeing. Groups welcome. Combine with Koilani and Vlassides.","Village de Vasa. La grande cave vaut le coup d’œil. Groupes bienvenus. À combiner avec Koilani et Vlassides."
"data.wineries.petrides.bestTimeToVisit","new","","Dec to Mar; quiet afternoon.","Déc. à mars ; après-midi calme."
"data.wineries.petrides.openingHours","new","","By appointment; call ahead Nov–Mar.","Sur rendez-vous ; appelez avant votre visite de nov. à mars."
"data.wineries.petrides.parking","new","","On-site.","Sur place."
