"key","status","en_was","en","translation"
"data.wineries.anama.parking","new","","On-site.","Vor Ort."
"data.wineries.anama.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.anama.transport","new","","Larnaca hills. ~30 min from Larnaca.","Hügel von Larnaka. Ca. 30 Min. von Larnaka."
"data.wineries.anama.winterTip","new","","Larnaca Commandaria. Peaceful village. Combine with Stavrovouni or Zygi.","Commandaria aus Larnaka. Friedliches Dorf. Mit Stavrovouni oder Zygi verbinden."
"data.wineries.antoniades.tastingInfo","new","","Tours and tastings; contact ahead","Touren und Verkostungen; vorher Kontakt aufnehmen"
"data.wineries.antoniades.winterTip","new","","Their Nama—ancient Commandaria. Ask about the pithari jar heritage.","Ihr Nama — uralte Commandaria. Nach dem Erbe der Pithari-Krüge fragen."
"data.wineries.argyrides.bestTimeToVisit","new","","Dec to Mar; combine with Omodos, Koilani.","Dez. bis März; mit Omodos und Koilani verbinden."
"data.wineries.argyrides.openingHours","new","","Mon–Fri 8:00–16:00. Closed weekends.","Mo–Fr 8:00–16:00. Wochenends geschlossen."
"data.wineries.argyrides.parking","new","","On-site.","Vor Ort."
"data.wineries.argyrides.tastingInfo","new","","Tastings for groups upon request. Book ahead.","Verkostungen für Gruppen auf Anfrage. Vorab reservieren."
"data.wineries.argyrides.transport","new","","Vasa Koilaniou, ~25 km from Limassol.","Vasa Koilaniou, ca. 25 km von Limassol."
"data.wineries.argyrides.winterTip","new","","200-year-old house. Stone holds the sun in winter.","200 Jahre altes Haus. Der Stein speichert im Winter die Sonne."
"data.wineries.avakas.bestTimeToVisit","new","","Morning gorge, afternoon tasting.","Morgens Schlucht, nachmittags Verkostung."
"data.wineries.avakas.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.avakas.parking","new","","On-site.","Vor Ort."
"data.wineries.avakas.tastingInfo","new","","By appointment; ideal after gorge walk.","Nach Vereinbarung; ideal nach der Schluchtwanderung."
"data.wineries.avakas.transport","new","","Statos village, 1,000 m. Near Avakas Gorge.","Dorf Statos, 1.000 m. Nahe der Avakas-Schlucht."
"data.wineries.avakas.winterTip","new","","Do Avakas Gorge in the morning, then winery. Call from car park when done—they're used to hikers.","Morgens die Avakas-Schlucht, danach das Weingut. Vom Parkplatz aus anrufen — man ist dort an Wanderer gewöhnt."
"data.wineries.ayia-mavri.bestTimeToVisit","new","","11:00–14:00; combine with Koilani lunch.","11:00–14:00; mit einem Mittagessen in Koilani verbinden."
"data.wineries.ayia-mavri.openingHours","new","","11:00–16:00 in season; call ahead Nov–Mar.","11:00–16:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.ayia-mavri.tastingInfo","new","","11:00–16:00 in season; call ahead Nov–Mar. Vineyard tour, tastings, cheese and delicacies.","11:00–16:00 in der Saison; Nov.–März vorher anrufen. Weinbergstour, Verkostungen, Käse und Delikatessen."
"data.wineries.ayia-mavri.winterTip","new","","Cosy in winter. Koilani at 900 m; Commandaria and dry wines.","Gemütlich im Winter. Koilani auf 900 m; Commandaria und trockene Weine."
"data.wineries.ayii-anargyri.bestTimeToVisit","new","","Dec to Mar; quiet afternoon.","Dez. bis März; ein stiller Nachmittag."
"data.wineries.ayii-anargyri.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.ayii-anargyri.parking","new","","On-site.","Vor Ort."
"data.wineries.ayii-anargyri.tastingInfo","new","","By appointment only.","Nur nach Vereinbarung."
"data.wineries.ayii-anargyri.transport","new","","Miliou, Laona route.","Miliou, Laona-Route."
"data.wineries.ayii-anargyri.winterTip","new","","Peaceful Miliou. Valley views. Book ahead.","Friedliches Miliou. Talblick. Vorab reservieren."
"data.wineries.ayios-savas.tastingInfo","new","","Tours and tastings; book ahead","Touren und Verkostungen; vorab reservieren"
"data.wineries.ayios-savas.winterTip","new","","Coastal vines. Different from mountain wine. Governor's Beach and Kourion nearby.","Küstenreben. Anders als Bergwein. Governor's Beach und Kourion in der Nähe."
"data.wineries.cholettis.bestTimeToVisit","new","","Dec to Mar; plan to stay.","Dez. bis März; Zeit zum Bleiben einplanen."
"data.wineries.cholettis.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.cholettis.parking","new","","On-site.","Vor Ort."
"data.wineries.cholettis.tastingInfo","new","","By appointment; meze available.","Nach Vereinbarung; Meze erhältlich."
"data.wineries.cholettis.transport","new","","Statos, Laona plateau.","Statos, Laona-Plateau."
"data.wineries.cholettis.winterTip","new","","Book the meze pairing. Cheese and olives make the wine sing. Laona plateau has a different vibe.","Die Meze-Begleitung reservieren. Käse und Oliven bringen den Wein zum Singen. Das Laona-Plateau hat eine ganz eigene Stimmung."
"data.wineries.christoudia.bestTimeToVisit","new","","Dec to Mar; book ahead.","Dez. bis März; vorab reservieren."
"data.wineries.christoudia.openingHours","new","","9:00–17:00 in season; call ahead Nov–Mar.","9:00–17:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.christoudia.parking","new","","On-site.","Vor Ort."
"data.wineries.christoudia.tastingInfo","new","","Tours and tastings; brunch with Cypriot cuisine. 9:00–17:00 in season; call ahead Nov–Mar.","Führungen und Verkostungen; Brunch mit zyprischer Küche. 9:00–17:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.christoudia.transport","new","","Kato Drys, Larnaca region.","Kato Drys, Region Larnaca."
"data.wineries.christoudia.winterTip","new","","Fireplace tastings. Kato Drys, Larnaca hills.","Verkostungen am Kamin. Kato Drys, Hügel von Larnaca."
"data.wineries.chrysoroyiatissa-winery.tastingInfo","new","","Tastings at monastery; check hours","Verkostungen im Kloster; Öffnungszeiten prüfen"
"data.wineries.chrysoroyiatissa-winery.winterTip","new","","Monastery grounds. Spiritual and vinous. Combine with Vouni Panayia and Panayia village. Laona route gem.","Klostergelände. Spirituell und weinselig zugleich. Mit Vouni Panayia und dem Dorf Panayia verbinden. Ein Juwel der Laona-Route."
"data.wineries.dafermou.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.dafermou.parking","new","","On-site.","Vor Ort."
"data.wineries.dafermou.tastingInfo","new","","Tours and tastings; book ahead","Touren und Verkostungen; vorab reservieren"
"data.wineries.dafermou.transport","new","","Larnaca hills. ~25 min from Larnaca.","Hügel von Larnaka. Ca. 25 Min. von Larnaka."
"data.wineries.dafermou.winterTip","new","","Larnaca hills. Modern, indigenous. Mild in winter. Lefkara nearby.","Hügel von Larnaka. Modern, mit einheimischen Sorten. Mild im Winter. Lefkara in der Nähe."
"data.wineries.domes-sergiou.bestTimeToVisit","new","","Dec to Mar, book ahead","Dez. bis März, vorab anfragen."
"data.wineries.domes-sergiou.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.domes-sergiou.parking","new","","On site","Vor Ort."
"data.wineries.domes-sergiou.tastingInfo","new","","Tastings by appointment; online shop for bottles €14 to 20","Verkostungen nach Vereinbarung; Onlineshop mit Flaschen von 14 bis 20 €."
"data.wineries.domes-sergiou.transport","new","","Short drive from Larnaca or Limassol (A1). Skarinou exit.","Kurze Fahrt von Larnaka oder Limassol (A1). Ausfahrt Skarinou."
"data.wineries.domes-sergiou.winterTip","new","","Skarinou is a short drive from Larnaca or Limassol; ideal for a winter afternoon. Their Atypon 01 red blend and Xynisteri Single Vineyard are standouts. Can't visit? Order online.","Skarinou liegt nur eine kurze Fahrt von Larnaka oder Limassol entfernt; ideal für einen Winternachmittag. Hervorzuheben sind die rote Cuvée Atypon 01 und der Xynisteri Single Vineyard. Kein Besuch möglich? Online bestellen."
"data.wineries.etko-olympus.tastingInfo","new","","Tastings and tours; check hours","Verkostungen und Touren; Öffnungszeiten prüfen"
"data.wineries.etko-olympus.winterTip","new","","Oldest name in Cypriot wine. Omodos village at your feet. Book ahead.","Der älteste Name im zyprischen Wein. Das Dorf Omodos zu Ihren Füßen. Vorab reservieren."
"data.wineries.evangelou.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.evangelou.winterTip","new","","Pera Pedi Krasochoria. Book ahead. Combine with Omodos and Koilani for a full wine-village day.","Pera Pedi, Krasochoria. Vorab reservieren. Mit Omodos und Koilani zu einem vollen Weindorf-Tag verbinden."
"data.wineries.ezousa.bestTimeToVisit","new","","By appointment.","Nach Vereinbarung."
"data.wineries.ezousa.tastingInfo","new","","By appointment; tasting room. Meze pairing when arranged.","Nach Vereinbarung; Verkostungsraum. Meze-Begleitung nach Absprache."
"data.wineries.ezousa.winterTip","new","","Book the meze pairing. Kannaviou is off the main routes; authentic.","Die Meze-Begleitung reservieren. Kannaviou liegt abseits der Hauptrouten; authentisch."
"data.wineries.fikardos.bestTimeToVisit","new","","Dec to Mar, 11:00–14:00.","Dez. bis März, 11:00–14:00."
"data.wineries.fikardos.openingHours","new","","Mon–Fri 8:00–13:00 & 14:30–17:00, Sat 8:00–13:00. Closed Sun.","Mo–Fr 8:00–13:00 und 14:30–17:00, Sa 8:00–13:00. Sonntags geschlossen."
"data.wineries.fikardos.parking","new","","On-site.","Vor Ort."
"data.wineries.fikardos.tastingInfo","new","","6 wines €10; tour €5 (free under 18). Optional food platters. Tours weekdays 14:30.","6 Weine 10 €; Führung 5 € (unter 18 frei). Optionale Platten. Führungen werktags 14:30."
"data.wineries.fikardos.transport","new","","22 Michalaki Savvidi, Mesogi. ~10 min from Paphos.","Michalaki Savvidi 22, Mesogi. Ca. 10 Min. von Paphos."
"data.wineries.fikardos.winterTip","new","","Terrace catches winter sun. 10 min from Paphos old town, 20 min from harbour.","Die Terrasse fängt die Wintersonne. 10 Min. von der Altstadt von Paphos, 20 Min. vom Hafen."
"data.wineries.fikardou-winery.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.fikardou-winery.parking","new","","On-site.","Vor Ort."
"data.wineries.fikardou-winery.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.fikardou-winery.transport","new","","Fikardou village, UNESCO site. ~50 min from Nicosia.","Dorf Fikardou, UNESCO-Stätte. Ca. 50 Min. von Nikosia."
"data.wineries.fikardou-winery.winterTip","new","","UNESCO Fikardou. Village and wine. Snow possible in deep winter. Magical.","UNESCO-Dorf Fikardou. Dorf und Wein. Im tiefen Winter ist Schnee möglich. Magisch."
"data.wineries.hadjicharalambous.tastingInfo","new","","By appointment; hands-on experiences available","Nach Vereinbarung; Mitmach-Erlebnisse möglich"
"data.wineries.hadjicharalambous.winterTip","new","","Stroumbi village, Paphos hills. Book the hands-on experience if you have time. Part of the Laona route; combine with Fikardos or Tsangarides.","Dorf Stroumbi, Paphos-Hügel. Das Mitmach-Erlebnis buchen, wenn Zeit ist. Teil der Laona-Route; mit Fikardos oder Tsangarides verbinden."
"data.wineries.hadjipavlou.bestTimeToVisit","new","","Dec to Mar, call ahead","Dez. bis März, vorher anrufen"
"data.wineries.hadjipavlou.tastingInfo","new","","Tastings by appointment","Verkostungen nach Vereinbarung"
"data.wineries.hadjipavlou.winterTip","new","","Third-generation family; authentic Commandaria and mountain wines. Stone cellar is cosy in winter.","Familie in dritter Generation; authentische Commandaria und Bergweine. Der Steinkeller ist im Winter gemütlich."
"data.wineries.iona.bestTimeToVisit","new","","Dec to Mar; combine with Koilani lunch.","Dez. bis März; mit einem Mittagessen in Koilani verbinden."
"data.wineries.iona.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.iona.parking","new","","On-site.","Vor Ort."
"data.wineries.iona.tastingInfo","new","","Pairings €15–25; book ahead.","Pairings 15–25 €; vorab reservieren."
"data.wineries.iona.transport","new","","Koilani, Krasochoria.","Koilani, Krasochoria."
"data.wineries.iona.winterTip","new","","Book the wine-and-cheese pairing. Troodos views from the tasting room.","Das Wein-und-Käse-Pairing reservieren. Troodos-Blick aus dem Verkostungsraum."
"data.wineries.kalamos.bestTimeToVisit","new","","Dec to Mar; combine with Paphos or Akamas.","Dez. bis März; mit Paphos oder Akamas kombinieren."
"data.wineries.kalamos.openingHours","new","","8:00–16:00 Mon–Sun in season; call ahead Nov–Mar.","8:00–16:00 Mo–So in der Saison; Nov.–März vorher anrufen."
"data.wineries.kalamos.parking","new","","On-site.","Vor Ort."
"data.wineries.kalamos.tastingInfo","new","","Tastings and tours 8:00–16:00 in season; call ahead Nov–Mar.","Verkostungen und Führungen 8:00–16:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.kalamos.transport","new","","Kira Eleni 6, Amargeti 8642. ~20 min from Paphos.","Kira Eleni 6, Amargeti 8642. Ca. 20 Min. von Paphos."
"data.wineries.kalamos.winterTip","new","","20 min from Paphos. Easy half-day.","20 Min. von Paphos. Ein leichter halber Tag."
"data.wineries.karseras.tastingInfo","new","","By appointment; call ahead","Nach Vereinbarung; vorher anrufen"
"data.wineries.karseras.winterTip","new","","Near Platres. Do Artemis or Caledonia in the morning, Karseras in the afternoon. Commandaria revival story.","Nahe Platres. Morgens Artemis- oder Caledonia-Weg, nachmittags Karseras. Eine Commandaria-Wiederbelebungsgeschichte."
"data.wineries.kolios.bestTimeToVisit","new","","Dec to Feb, 11am for tour and lunch. Quieter than summer; heaters indoors.","Dez. bis Feb., 11:00 Uhr für Führung und Mittagessen. Ruhiger als im Sommer; Heizstrahler innen."
"data.wineries.kolios.openingHours","new","","Winter (Oct–Feb): Mon–Sat 9am–3pm. Summer (Mar–Sep): Mon–Sat 8:30am–5pm. Sunday: private parties only (50+ guests).","Winter (Okt.–Feb.): Mo–Sa 9:00–15:00. Sommer (März–Sep.): Mo–Sa 8:30–17:00. Sonntag: nur private Feiern (ab 50 Gästen)."
"data.wineries.kolios.parking","new","","On-site parking.","Parkplätze vor Ort."
"data.wineries.kolios.tastingInfo","new","","Guided tour 12:30pm, meze lunch 1pm (€23 incl. wine). Tasting free; book 1–2 days ahead.","Führung 12:30 Uhr, Meze-Mittagessen 13:00 Uhr (23 € inkl. Wein). Verkostung kostenlos; 1–2 Tage im Voraus anfragen."
"data.wineries.kolios.transport","new","","About 25 min from Paphos. From Statos Agios Fotios village, follow signs 1 km toward Chrysorrogiatissa.","Etwa 25 Min. von Paphos. Vom Dorf Statos Agios Fotios der Beschilderung 1 km Richtung Chrysorrogiatissa folgen."
"data.wineries.kolios.winterTip","new","","Book lunch 1–2 days ahead. Bring cash—they may not take cards. The meze is authentic village food, not tourist meze. February is quiet; the views and wine are worth the drive.","Mittagessen 1–2 Tage im Voraus anfragen. Bargeld mitnehmen — Karten werden womöglich nicht akzeptiert. Die Meze sind echtes Dorfessen, keine Touristen-Meze. Der Februar ist ruhig; Aussicht und Wein lohnen die Fahrt."
"data.wineries.komos.bestTimeToVisit","new","","Dec to Mar; late morning before lunch.","Dez. bis März; am späten Vormittag vor dem Mittagessen."
"data.wineries.komos.openingHours","new","","Varies; call ahead Nov–Mar.","Wechselnd; Nov.–März vorher anrufen."
"data.wineries.komos.parking","new","","Village; walk from monastery square.","Im Dorf; zu Fuß vom Klosterplatz."
"data.wineries.komos.tastingInfo","new","","Tastings in season; call ahead Nov–Mar. Village cafés nearby.","Verkostungen in der Saison; Nov.–März vorher anrufen. Dorfcafés in der Nähe."
"data.wineries.komos.transport","new","","Omodos village centre.","Ortskern von Omodos."
"data.wineries.komos.winterTip","new","","Do monastery and square first, then cellar tasting. Village cafés for lunch.","Erst Kloster und Platz, dann die Kellerverkostung. Mittags in die Dorfcafés."
"data.wineries.krasas.bestTimeToVisit","new","","Dec to Mar; combine with Koilani loop.","Dez. bis März; mit der Koilani-Runde verbinden."
"data.wineries.krasas.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.krasas.parking","new","","On-site.","Vor Ort."
"data.wineries.krasas.tastingInfo","new","","Tastings €10; book ahead.","Verkostungen 10 €; vorab reservieren."
"data.wineries.krasas.transport","new","","Koilani, Krasochoria.","Koilani, Krasochoria."
"data.wineries.krasas.winterTip","new","","Fourth generation in Koilani. Historic cellar. Book ahead.","Vierte Generation in Koilani. Historischer Keller. Vorab reservieren."
"data.wineries.ktima-vassiliades.bestTimeToVisit","new","","Dec to Mar, late morning before lunch.","Dez. bis März, am späten Vormittag vor dem Mittagessen."
"data.wineries.ktima-vassiliades.openingHours","new","","10:00–18:00; restaurant 11:00–19:00. Call ahead off-season.","10:00–18:00; Restaurant 11:00–19:00. Außerhalb der Saison vorher anrufen."
"data.wineries.ktima-vassiliades.parking","new","","On-site.","Vor Ort."
"data.wineries.ktima-vassiliades.tastingInfo","new","","Tours and tastings 10:00–18:00; restaurant 11:00–19:00. Reservations required.","Führungen und Verkostungen 10:00–18:00; Restaurant 11:00–19:00. Reservierung erforderlich."
"data.wineries.ktima-vassiliades.transport","new","","Omodos village, Troodos foothills.","Dorf Omodos, Troodos-Ausläufer."
"data.wineries.ktima-vassiliades.winterTip","new","","In the heart of Omodos. Combine tour with Playia restaurant.","Im Herzen von Omodos. Die Führung mit dem Restaurant Playia kombinieren."
"data.wineries.kyperounta.bestTimeToVisit","new","","Dec or Mar. Avoid peak snow Jan–Feb.","Dezember oder März. Die Schneespitze Jan.–Feb. meiden."
"data.wineries.kyperounta.openingHours","new","","By appointment. Call for hours; road conditions vary Dec–Feb.","Nach Vereinbarung. Öffnungszeiten telefonisch erfragen; Straßenverhältnisse Dez.–Feb. wechselhaft."
"data.wineries.kyperounta.parking","new","","On-site.","Vor Ort."
"data.wineries.kyperounta.tastingInfo","new","","Tastings with cheese and charcuterie. Book ahead—strongly recommended in winter.","Verkostungen mit Käse und Wurstwaren. Vorab reservieren — im Winter dringend empfohlen."
"data.wineries.kyperounta.transport","new","","50 km from Limassol, 75 km from Nicosia. Pitsilia, Troodos.","50 km von Limassol, 75 km von Nikosia. Pitsilia, Troodos."
"data.wineries.kyperounta.winterTip","new","","Call ahead Jan–Feb; snow can close the road. Wrap up warm. December or March are safer.","Jan.–Feb. vorher anrufen; Schnee kann die Straße sperren. Warm anziehen. Dezember oder März sind sicherer."
"data.wineries.lambouri.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.lambouri.parking","new","","On-site.","Vor Ort."
"data.wineries.lambouri.tastingInfo","new","","Tastings by appointment; book ahead","Verkostungen nach Vereinbarung; vorab reservieren"
"data.wineries.lambouri.transport","new","","Koilani, Krasochoria. ~40 min from Limassol.","Koilani, Krasochoria. Ca. 40 Min. von Limassol."
"data.wineries.lambouri.winterTip","new","","Cosy tasting room; heaters in winter. Koilani has ten wineries; Lambouri is a standout.","Gemütlicher Verkostungsraum; Heizstrahler im Winter. Koilani hat zehn Weingüter; Lambouri ragt heraus."
"data.wineries.linos.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.linos.parking","new","","On-site.","Vor Ort."
"data.wineries.linos.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.linos.transport","new","","Kato Platres. ~45 min from Limassol.","Kato Platres. Ca. 45 Min. von Limassol."
"data.wineries.linos.winterTip","new","","Near Platres. Combine with Caledonia or Artemis. Mountain character.","Nahe Platres. Mit Caledonia oder Artemis verbinden. Bergcharakter."
"data.wineries.loel.tastingInfo","new","","Tastings and tours; book ahead","Touren und Verkostungen; vorab reservieren"
"data.wineries.loel.winterTip","new","","State-of-the-art facility. Heritage meets modern. Easy drive from Limassol.","Hochmoderne Anlage. Erbe trifft Moderne. Leicht von Limassol zu erreichen."
"data.wineries.loukas.bestTimeToVisit","new","","Dec to Mar; do village first, then tasting.","Dez. bis März; erst das Dorf, dann die Verkostung."
"data.wineries.loukas.openingHours","new","","Varies; call ahead Nov–Mar.","Wechselnd; Nov.–März vorher anrufen."
"data.wineries.loukas.parking","new","","Village.","Im Dorf."
"data.wineries.loukas.tastingInfo","new","","Tastings in season; call ahead Nov–Mar—drop-in not guaranteed off-season.","Verkostungen in der Saison; Nov.–März vorher anrufen — außerhalb der Saison ist Vorbeikommen nicht garantiert."
"data.wineries.loukas.transport","new","","Omodos village centre; 5 min from monastery square.","Ortskern von Omodos; 5 Min. vom Klosterplatz."
"data.wineries.loukas.winterTip","new","","Walk from monastery square. No reservation needed. Stone arches, village charm.","Zu Fuß vom Klosterplatz. Keine Reservierung nötig. Steinbögen, Dorfcharme."
"data.wineries.makarounas.bestTimeToVisit","new","","Dec to Mar, 11:00–15:00.","Dez. bis März, 11:00–15:00."
"data.wineries.makarounas.openingHours","new","","Mon–Fri 11:00–15:00, Sat 11:00–17:00. Reservations required.","Mo–Fr 11:00–15:00, Sa 11:00–17:00. Reservierung erforderlich."
"data.wineries.makarounas.tastingInfo","new","","Free standard; Classic €7; Premium €12; vineyard tour €50. Grandma's platter on terrace.","Standard kostenlos; Classic 7 €; Premium 12 €; Weinbergstour 50 €. Großmutters Platte auf der Terrasse."
"data.wineries.makarounas.winterTip","new","","14 km east of Paphos. Terrace views; book ahead.","14 km östlich von Paphos. Terrassenblick; vorab reservieren."
"data.wineries.makrikontas.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.makrikontas.parking","new","","On-site.","Vor Ort."
"data.wineries.makrikontas.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.makrikontas.transport","new","","Vouni village, Krasochoria. ~40 min from Limassol.","Dorf Vouni, Krasochoria. Ca. 40 Min. von Limassol."
"data.wineries.makrikontas.winterTip","new","","Quiet Vouni. Book ahead. Hidden Krasochoria. Omodos and Lania nearby.","Stilles Vouni. Vorab reservieren. Verborgene Krasochoria. Omodos und Lania in der Nähe."
"data.wineries.mallia.tastingInfo","new","","Tours and tastings; book ahead","Touren und Verkostungen; vorab reservieren"
"data.wineries.mallia.winterTip","new","","Major production site. Book ahead for tours. Heritage and scale.","Großer Produktionsstandort. Touren vorab reservieren. Erbe und Größe."
"data.wineries.meletiou.bestTimeToVisit","new","","Dec to Mar; combine with Adonis or Aphrodite trail.","Dez. bis März; mit dem Adonis- oder Aphrodite-Wanderweg verbinden."
"data.wineries.meletiou.openingHours","new","","Call ahead for winter hours.","Winteröffnungszeiten telefonisch erfragen."
"data.wineries.meletiou.parking","new","","On-site.","Vor Ort."
"data.wineries.meletiou.tastingInfo","new","","Tastings most days in season; call ahead Nov–Mar.","Verkostungen an den meisten Tagen in der Saison; Nov.–März vorher anrufen."
"data.wineries.meletiou.transport","new","","Kathikas, Akamas wine route.","Kathikas, Akamas-Weinroute."
"data.wineries.meletiou.winterTip","new","","Terrace catches afternoon sun. Kathikas village does lunch.","Die Terrasse fängt die Nachmittagssonne ein. Im Dorf Kathikas gibt es Mittagessen."
"data.wineries.minous.tastingInfo","new","","Call ahead; often available for drop-in","Vorher anrufen; oft auch spontan möglich"
"data.wineries.minous.winterTip","new","","Call ahead. Pachna tavernas do lunch. Stone holds the sun in winter.","Vorher anrufen. Die Tavernen von Pachna bieten Mittagessen. Der Stein speichert im Winter die Sonne."
"data.wineries.monagri.bestTimeToVisit","new","","Dec to Mar; call ahead.","Dez. bis März; vorher anrufen."
"data.wineries.monagri.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.monagri.parking","new","","On-site.","Vor Ort."
"data.wineries.monagri.tastingInfo","new","","Call ahead; group tours welcome.","Vorher anrufen; Gruppentouren willkommen."
"data.wineries.monagri.transport","new","","Monagri, Commandaria zone.","Monagri, Commandaria-Zone."
"data.wineries.monagri.winterTip","new","","Monagri cooperative. Commandaria zone. Cellar tours. Groups welcome.","Monagri-Genossenschaft. Commandaria-Zone. Kellertouren. Gruppen willkommen."
"data.wineries.monolithos.tastingInfo","new","","By appointment; call ahead","Nach Vereinbarung; vorher anrufen"
"data.wineries.monolithos.winterTip","new","","Off the main loop. Call ahead. Boutique character.","Abseits der Hauptrunde. Vorher anrufen. Boutique-Charakter."
"data.wineries.mystes.bestTimeToVisit","new","","Dec to Mar; valley views from terrace.","Dez. bis März; Talblick von der Terrasse."
"data.wineries.mystes.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.mystes.parking","new","","On-site.","Vor Ort."
"data.wineries.mystes.tastingInfo","new","","Tastings by appointment; tours and cheese/charcuterie platters.","Verkostungen nach Vereinbarung; Führungen und Käse-/Wurstplatten."
"data.wineries.mystes.transport","new","","Pano Archimandrita, 550 m. ~33 km from Paphos.","Pano Archimandrita, 550 m. Ca. 33 km von Paphos."
"data.wineries.mystes.winterTip","new","","33 km east of Paphos. Book ahead. Indigenous varieties—Giannoudi, Promara, Orange Xynisteri.","33 km östlich von Paphos. Vorab reservieren. Autochthone Sorten — Giannoudi, Promara, Orange Xynisteri."
"data.wineries.nichteri.bestTimeToVisit","new","","Dec to Mar; combine with Paphos hills loop.","Dez. bis März; mit der Runde durch die Paphos-Hügel verbinden."
"data.wineries.nichteri.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.nichteri.parking","new","","On-site.","Vor Ort."
"data.wineries.nichteri.tastingInfo","new","","By appointment only","Nur nach Vereinbarung"
"data.wineries.nichteri.transport","new","","Agios Dimitrianos, western Laona route.","Agios Dimitrianos, westliche Laona-Route."
"data.wineries.nichteri.winterTip","new","","Call ahead; they appreciate notice. Stone walls hold warmth.","Vorher anrufen; man schätzt die Vorankündigung. Steinmauern halten die Wärme."
"data.wineries.nicolaides.openingHours","new","","By appointment; call ahead Nov–Mar.","Nach Vereinbarung; Nov.–März vorher anrufen."
"data.wineries.nicolaides.parking","new","","On-site.","Vor Ort."
"data.wineries.nicolaides.tastingInfo","new","","By appointment","Nach Vereinbarung"
"data.wineries.nicolaides.transport","new","","Pitsilia. ~50 min from Limassol.","Pitsilia. Ca. 50 Min. von Limassol."
"data.wineries.nicolaides.winterTip","new","","High-altitude Pitsilia. Cooler in winter. Tasting room warms you. Kykkos nearby.","Hochgelegenes Pitsilia. Kühler im Winter. Der Verkostungsraum wärmt. Kykkos in der Nähe."
"data.wineries.oenou-yi.bestTimeToVisit","new","","Dec to Mar; combine with Omodos loop.","Dez. bis März; mit der Omodos-Schleife kombinieren."
"data.wineries.oenou-yi.openingHours","new","","10:00–17:00 in season; call ahead Nov–Mar.","10:00–17:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.oenou-yi.parking","new","","On-site.","Vor Ort."
"data.wineries.oenou-yi.tastingInfo","new","","Tours and tastings 10:00–17:00 in season; call ahead Nov–Mar.","Führungen und Verkostungen 10:00–17:00 in der Saison; Nov.–März vorher anrufen."
"data.wineries.oenou-yi.transport","new","","Omodos village; Afamis–Laona hills.","Dorf Omodos; Afamis-Laona-Hügel."
"data.wineries.oenou-yi.winterTip","new","","Do monastery and village first, then Oenou Yi. Mountain views from facility.","Erst Kloster und Dorf, dann Oenou Yi. Bergblick vom Gebäude."
"data.wineries.olympus-winery.openingHours","new","","08:00–17:00. Call ahead in winter.","08:00–17:00. Im Winter vorher anrufen."
"data.wineries.olympus-winery.tastingInfo","new","","Tours and tastings. 08:00–17:00.","Touren und Verkostungen. 08:00–17:00."
"data.wineries.olympus-winery.winterTip","new","","Combine with ski or hike. Road can be snowy Jan–Feb; call ahead.","Mit Ski oder Wanderung verbinden. Die Straße kann Jan.–Feb. verschneit sein; vorher anrufen."
"data.wineries.papaioannou.tastingInfo","new","","Tastings in season; call ahead Nov–Mar.","Verkostungen in der Saison; Nov.–März vorher anrufen."
